agent,label,seed,personaId,tier,satisfiable,dietStyle,horizonDays,mealsPerDay,snacksPerDay,poolAfterDiet,poolAfterPrep,slotCalls,meanBudget,solveMs,daysJudged,daysInBand
A14,cap60div5,424242,p027,IMPOSSIBLE,false,vegan,1,3,1,20,20,20,5.000,1,1,0
A14,cap60div5,424242,p028,IMPOSSIBLE,false,halal,1,3,1,203,114,20,22.000,14,1,1
A14,cap60div5,424242,p029,EASY,true,none,1,2,1,910,910,3,60.000,52,1,1
A14,cap60div5,424242,p030,IMPOSSIBLE,false,vegan,1,3,1,20,17,20,5.000,1,1,0
A14,cap60div5,424242,p031,EASY,true,none,1,5,1,910,910,6,60.000,109,1,1
A14,cap60div5,424242,p032,EASY,true,none,1,3,1,564,564,4,60.000,42,1,1
A14,cap60div5,424242,p033,EASY,true,keto,1,4,3,53,50,7,10.000,2,1,1
A14,cap60div5,424242,p034,HARD,true,kosher,7,2,2,205,205,140,41.000,231,7,5
A14,cap60div5,424242,p035,EASY,true,mediterranean,1,3,2,532,532,5,60.000,35,1,1
A14,cap60div5,424242,p036,EASY,true,none,7,3,2,453,365,175,60.000,960,7,1
A14,cap60div5,424242,p037,HARD,true,none,1,2,1,316,316,3,60.000,10,1,1
A14,cap60div5,424242,p038,EASY,true,none,1,3,1,426,426,4,60.000,36,1,1
A14,cap60div5,424242,p039,HARD,true,none,1,3,2,323,123,5,24.000,3,1,1
A14,cap60div5,424242,p040,HARD,true,none,1,4,2,234,234,30,46.000,74,1,1
A14,cap60div5,424242,p041,HARD,true,halal,1,4,2,252,110,6,22.000,4,1,1
A14,cap60div5,424242,p042,ROBUSTNESS,true,none,7,3,2,380,380,35,60.000,110,7,7
A14,cap60div5,424242,p043,EASY,true,halal,1,4,0,489,273,4,54.000,20,1,1
A14,cap60div5,424242,p044,EASY,true,none,1,2,0,564,564,2,60.000,27,1,1
A14,cap60div5,424242,p045,IMPOSSIBLE,false,vegetarian,7,3,3,72,35,210,7.000,16,7,0
A14,cap60div5,424242,p046,EASY,true,paleo,1,3,0,166,156,3,31.000,5,1,1
A14,cap60div5,424242,p047,EASY,true,vegan,7,3,2,169,154,175,30.000,198,7,3
A14,cap60div5,424242,p048,EASY,true,none,1,3,1,910,603,4,60.000,50,1,1
A14,cap60div5,424242,p049,EASY,true,vegetarian,1,4,2,171,171,30,34.000,35,1,0
A14,cap60div5,424242,p050,EASY,true,none,1,5,3,301,301,8,60.000,37,1,1
A14,cap60div5,424242,p051,IMPOSSIBLE,false,vegan,7,3,0,20,20,105,5.000,5,7,0
A14,cap60div5,424242,p052,EASY,true,mediterranean,7,3,1,298,158,28,31.000,24,7,7
A14,cap60div5,424242,p053,EASY,true,none,1,3,2,564,564,25,60.000,151,1,1
A14,cap60div5,424242,p054,EASY,true,vegan,7,5,1,169,169,210,33.000,323,7,6
A14,cap60div5,424242,p055,EASY,true,none,7,2,1,642,601,21,60.000,217,7,7
A14,cap60div5,424242,p056,EASY,true,mediterranean,1,4,1,512,512,5,60.000,38,1,1
A14,cap60div5,424242,p057,HARD,true,none,1,4,0,171,171,4,34.000,7,1,1
A14,cap60div5,424242,p058,ROBUSTNESS,true,vegetarian,1,2,0,286,286,10,57.000,34,1,1
A14,cap60div5,424242,p059,IMPOSSIBLE,false,vegan,7,3,2,20,20,175,5.000,5,7,0
A14,cap60div5,424242,p060,HARD,true,mediterranean,1,4,1,578,234,5,46.000,12,1,1
A14,cap60div5,424242,p061,EASY,true,none,1,3,0,910,910,3,60.000,61,1,1
A14,cap60div5,424242,p062,EASY,true,none,1,3,0,910,910,3,60.000,39,1,1
A14,cap60div5,424242,p063,HARD,true,mediterranean,1,2,1,123,123,15,24.000,10,1,1
A14,cap60div5,424242,p064,EASY,true,paleo,1,3,1,106,34,20,6.000,2,1,0
A14,cap60div5,424242,p065,EASY,true,none,1,3,2,629,629,20,60.000,166,1,1
A14,cap60div5,424242,p066,IMPOSSIBLE,false,kosher,1,3,1,189,98,4,19.000,2,1,1
A14,cap60div5,424242,p067,EASY,true,keto,7,3,0,53,53,105,10.000,25,7,5
A14,cap60div5,424242,p068,EASY,true,none,1,4,0,910,910,4,60.000,50,1,1
A14,cap60div5,424242,p069,EASY,true,none,1,3,2,870,870,5,60.000,40,1,1
A14,cap60div5,424242,p070,HARD,true,none,7,5,2,273,153,245,30.000,342,7,6
A14,cap60div5,424242,p071,HARD,true,vegetarian,1,3,0,67,33,15,6.000,1,1,0
A14,cap60div5,424242,p072,IMPOSSIBLE,false,none,7,4,1,245,117,175,23.000,184,7,6
A14,cap60div5,424242,p073,IMPOSSIBLE,false,vegan,1,2,1,20,20,15,5.000,1,1,0
A14,cap60div5,424242,p074,HARD,true,none,1,5,1,442,442,6,60.000,52,1,1
A14,cap60div5,424242,p075,EASY,true,vegan,1,3,2,169,169,10,33.000,12,1,1
A14,cap60div5,424242,p076,EASY,true,none,1,3,1,910,910,4,60.000,50,1,1
A14,cap60div5,424242,p077,IMPOSSIBLE,false,vegan,1,4,3,20,20,35,5.000,1,1,0
A14,cap60div5,424242,p078,EASY,true,vegetarian,1,5,2,217,217,7,43.000,14,1,1
A14,cap60div5,424242,p079,HARD,true,keto,1,3,2,35,35,5,7.000,1,1,1
A14,cap60div5,424242,p080,IMPOSSIBLE,false,none,1,2,1,214,113,3,22.000,3,1,1
A14,cap60div5,424242,p081,HARD,true,none,1,3,1,218,218,8,43.000,18,1,1
A14,cap60div5,424242,p082,ROBUSTNESS,true,vegetarian,1,3,1,401,149,4,29.000,4,1,1
A14,cap60div5,424242,p083,IMPOSSIBLE,false,keto,1,3,0,22,5,3,5.000,0,1,1
A14,cap60div5,424242,p084,HARD,true,none,1,3,0,158,67,3,13.000,1,1,1
A14,cap60div5,424242,p085,ROBUSTNESS,true,none,1,2,0,265,251,2,50.000,12,1,1
A14,cap60div5,424242,p086,HARD,true,vegetarian,7,5,1,124,67,210,13.000,48,7,0
A14,cap60div5,424242,p087,HARD,true,none,1,3,0,255,164,3,32.000,9,1,1
A14,cap60div5,424242,p088,IMPOSSIBLE,false,paleo,1,3,0,24,5,15,5.000,0,1,0
A14,cap60div5,424242,p089,EASY,true,keto,7,4,1,53,53,175,10.000,32,7,4
A14,cap60div5,424242,p090,EASY,true,none,1,2,0,723,250,6,50.000,33,1,1
A14,cap60div5,424242,p091,EASY,true,halal,1,3,3,715,715,6,60.000,29,1,1
A14,cap60div5,424242,p092,EASY,true,none,1,3,1,749,508,4,60.000,18,1,1
A14,cap60div5,424242,p093,ROBUSTNESS,true,none,7,3,2,259,259,175,51.000,606,7,1
A14,cap60div5,424242,p094,EASY,true,none,1,2,2,657,657,4,60.000,45,1,1
A14,cap60div5,424242,p095,EASY,true,paleo,1,3,1,166,122,20,24.000,14,1,0
A14,cap60div5,424242,p096,ROBUSTNESS,true,none,1,9,1,910,910,10,60.000,185,1,1
A14,cap60div5,424242,p097,EASY,true,none,1,3,1,272,272,4,54.000,10,1,1
A14,cap60div5,424242,p098,EASY,true,vegetarian,1,3,0,174,90,15,18.000,8,1,0
A14,cap60div5,424242,p099,EASY,true,none,1,3,2,910,910,5,60.000,61,1,1
A14,cap60div5,424242,p100,IMPOSSIBLE,false,mediterranean,1,3,3,212,105,30,21.000,14,1,0
A14,cap60div5,424242,p101,ROBUSTNESS,true,none,1,3,1,910,910,4,60.000,56,1,1
A14,cap60div5,424242,p102,EASY,true,mediterranean,1,3,1,814,324,4,60.000,21,1,1
A14,cap60div5,424242,p103,IMPOSSIBLE,false,keto,1,4,1,19,5,5,5.000,0,1,1
A14,cap60div5,424242,p104,EASY,true,keto,7,3,1,36,36,140,7.000,11,7,3
A14,cap60div5,424242,p105,EASY,true,kosher,1,3,1,459,241,20,48.000,63,1,1
A14,cap60div5,424242,p106,HARD,true,none,1,3,1,408,390,4,60.000,31,1,1
A14,cap60div5,424242,p107,EASY,true,none,1,3,0,826,826,3,60.000,50,1,1
A14,cap60div5,424242,p108,IMPOSSIBLE,false,vegan,1,3,1,20,20,20,5.000,1,1,0
A14,cap60div5,424242,p109,IMPOSSIBLE,false,none,7,3,0,199,102,105,20.000,103,7,7
A14,cap60div5,424242,p110,EASY,true,none,1,2,0,871,871,4,60.000,74,1,1
A14,cap60div5,424242,p111,EASY,true,carnivore,1,2,0,1,1,10,5.000,1,1,0
A14,cap60div5,424242,p112,EASY,true,vegetarian,7,3,1,217,217,140,43.000,312,7,3
A14,cap60div5,424242,p113,HARD,true,none,1,4,1,306,139,25,27.000,34,1,1
A14,cap60div5,424242,p114,EASY,true,keto,1,4,0,53,53,4,10.000,1,1,1
A14,cap60div5,424242,p115,EASY,true,keto,7,3,1,28,4,140,5.000,2,2,2
A14,cap60div5,424242,p116,EASY,true,none,1,3,2,752,288,5,57.000,15,1,1
A14,cap60div5,424242,p117,HARD,true,none,7,4,1,378,378,35,60.000,278,7,7
A14,cap60div5,424242,p118,HARD,true,kosher,7,3,1,259,141,28,28.000,32,7,7
A14,cap60div5,424242,p119,EASY,true,none,1,2,1,830,830,3,60.000,34,1,1
A14,cap60div5,424242,p120,EASY,true,vegetarian,1,5,1,85,85,30,17.000,10,1,1
A14,cap60div5,424242,p121,EASY,true,mediterranean,1,4,1,814,736,5,60.000,64,1,1
A14,cap60div5,424242,p122,EASY,true,mediterranean,7,3,2,814,814,35,60.000,306,7,7
A14,cap60div5,424242,p123,EASY,true,none,1,3,1,687,687,4,60.000,43,1,1
A14,cap60div5,424242,p124,EASY,true,none,7,4,1,910,910,35,60.000,408,7,7
A14,cap60div5,424242,p125,ROBUSTNESS,true,none,1,9,2,296,296,55,59.000,378,1,0
A14,cap60div5,424242,p126,HARD,true,none,1,3,2,532,532,5,60.000,35,1,1
A14,cap60div5,424242,p127,HARD,true,vegetarian,1,3,1,304,110,20,22.000,12,1,0
A14,cap60div5,424242,p128,EASY,true,mediterranean,7,2,2,774,323,140,60.000,295,7,6
A14,cap60div5,424242,p129,EASY,true,none,7,4,1,360,288,35,57.000,170,7,7
A14,cap60div5,424242,p130,IMPOSSIBLE,false,vegan,7,4,2,20,20,210,5.000,5,7,0
A14,cap60div5,424242,p131,EASY,true,none,1,4,2,910,910,6,60.000,63,1,1
A14,cap60div5,424242,p132,EASY,true,none,1,3,2,642,642,5,60.000,23,1,1
A14,cap60div5,424242,p133,IMPOSSIBLE,false,vegan,1,3,2,20,20,25,5.000,1,1,0
A14,cap60div5,424242,p134,EASY,true,none,1,3,2,728,728,5,60.000,40,1,1
A14,cap60div5,424242,p135,EASY,true,vegetarian,7,5,1,327,117,42,23.000,29,7,7
A14,cap60div5,424242,p136,EASY,true,none,7,3,2,741,741,70,60.000,667,7,7
A14,cap60div5,424242,p137,EASY,true,none,1,4,2,910,910,6,60.000,71,1,1
A14,cap60div5,424242,p138,HARD,true,none,7,3,0,285,285,21,57.000,149,7,7
A14,cap60div5,424242,p139,HARD,true,vegan,1,4,1,89,89,5,17.000,3,1,1
A14,cap60div5,424242,p140,EASY,true,mediterranean,7,3,0,814,814,21,60.000,271,7,7
A14,cap60div5,424242,p141,EASY,true,vegetarian,1,3,2,401,401,5,60.000,15,1,1
A14,cap60div5,424242,p142,EASY,true,none,1,2,0,401,401,2,60.000,17,1,1
A14,cap60div5,424242,p143,EASY,true,vegetarian,7,4,1,327,84,35,16.000,12,7,7
A14,cap60div5,424242,p144,EASY,true,kosher,1,3,2,680,317,5,60.000,13,1,1
A14,cap60div5,424242,p145,HARD,true,vegan,1,3,1,46,44,20,8.000,4,1,0
A14,cap60div5,424242,p146,HARD,true,none,1,5,3,306,116,16,23.000,11,1,1
A14,cap60div5,424242,p147,EASY,true,none,7,3,1,605,605,28,60.000,193,7,7
A14,cap60div5,424242,p148,EASY,true,none,1,5,0,426,160,5,32.000,9,1,1
A14,cap60div5,424242,p149,HARD,true,keto,1,2,1,37,5,3,5.000,1,1,1
A14,cap60div5,424242,p150,EASY,true,mediterranean,1,3,2,814,814,5,60.000,34,1,1
A14,cap60div5,424242,p151,EASY,true,none,1,5,0,728,534,5,60.000,67,1,1
A14,cap60div5,424242,p152,EASY,true,keto,1,3,1,53,33,4,6.000,1,1,1
A14,cap60div5,424242,p153,EASY,true,mediterranean,1,2,0,368,368,2,60.000,13,1,1
A14,cap60div5,424242,p154,HARD,true,none,1,5,2,246,165,7,33.000,4,1,1
A14,cap60div5,424242,p155,IMPOSSIBLE,false,vegan,1,5,1,20,20,30,5.000,1,1,0
A14,cap60div5,424242,p156,EASY,true,paleo,1,5,3,164,164,40,32.000,39,1,1
A14,cap60div5,424242,p157,EASY,true,vegetarian,1,3,0,327,84,3,16.000,2,1,1
A14,cap60div5,424242,p158,EASY,true,kosher,1,5,1,612,450,6,60.000,42,1,1
A14,cap60div5,424242,p159,HARD,true,none,1,3,3,171,111,30,22.000,19,1,1
A14,cap60div5,424242,p160,IMPOSSIBLE,false,none,1,3,1,165,72,4,14.000,1,1,1
A14,cap60div5,424242,p161,EASY,true,keto,1,3,1,46,46,4,9.000,1,1,1
A14,cap60div5,424242,p162,EASY,true,none,1,4,1,910,283,5,56.000,9,1,1
A14,cap60div5,424242,p163,HARD,true,vegetarian,7,3,2,327,327,175,60.000,438,7,5
A14,cap60div5,424242,p164,HARD,true,none,1,3,1,366,236,4,47.000,15,1,1
A14,cap60div5,424242,p165,EASY,true,none,1,3,2,642,642,10,60.000,99,1,1
A14,cap60div5,424242,p166,HARD,true,paleo,1,3,2,28,28,25,5.000,1,1,0
A14,cap60div5,424242,p167,EASY,true,none,1,5,1,247,247,6,49.000,32,1,1
A14,cap60div5,424242,p168,EASY,true,paleo,1,4,1,148,148,20,29.000,19,1,1
A14,cap60div5,424242,p169,HARD,true,none,7,4,2,143,143,42,28.000,39,7,7
A14,cap60div5,424242,p170,HARD,true,none,1,4,2,95,95,12,19.000,6,1,1
A14,cap60div5,424242,p171,ROBUSTNESS,true,none,1,9,2,413,413,11,60.000,84,1,1
A14,cap60div5,424242,p172,HARD,true,vegetarian,1,3,2,196,137,25,27.000,21,1,0
A14,cap60div5,424242,p173,EASY,true,vegan,7,3,1,169,169,140,33.000,214,7,5
A14,cap60div5,424242,p174,HARD,true,none,7,3,1,118,118,28,23.000,19,7,7
A14,cap60div5,424242,p175,IMPOSSIBLE,false,vegan,1,5,0,20,20,25,5.000,1,1,0
A14,cap60div5,424242,p176,EASY,true,none,1,5,1,910,603,6,60.000,72,1,1
A14,cap60div5,424242,p177,EASY,true,none,1,3,2,494,494,5,60.000,35,1,1
A14,cap60div5,424242,p178,EASY,true,mediterranean,1,4,3,296,296,7,59.000,9,1,1
A14,cap60div5,424242,p179,EASY,true,none,1,3,1,642,642,4,60.000,38,1,1
A14,cap60div5,424242,p180,EASY,true,none,1,5,1,336,336,6,60.000,28,1,1
A14,cap60div5,424242,p181,HARD,true,none,7,4,1,335,322,35,60.000,243,7,7
A14,cap60div5,424242,p182,EASY,true,none,7,2,1,910,910,21,60.000,269,7,7
A14,cap60div5,424242,p183,EASY,true,mediterranean,7,3,2,241,241,175,48.000,397,7,3
A14,cap60div5,424242,p184,IMPOSSIBLE,false,vegan,1,3,2,20,10,25,5.000,1,1,0
A14,cap60div5,424242,p185,EASY,true,none,1,3,2,642,642,5,60.000,37,1,1
A14,cap60div5,424242,p186,EASY,true,none,1,5,0,910,910,5,60.000,108,1,1
A14,cap60div5,424242,p187,HARD,true,vegetarian,1,2,2,196,140,20,28.000,15,1,0
A14,cap60div5,424242,p188,HARD,true,none,1,3,0,270,143,3,28.000,6,1,1
A14,cap60div5,424242,p189,EASY,true,none,7,5,1,392,392,210,60.000,1668,7,6
A14,cap60div5,424242,p190,EASY,true,mediterranean,1,3,3,712,712,6,60.000,30,1,1
A14,cap60div5,424242,p191,HARD,true,none,7,4,0,638,638,28,60.000,370,7,7
A14,cap60div5,424242,p192,EASY,true,halal,1,3,2,348,204,5,40.000,15,1,1
A14,cap60div5,424242,p193,EASY,true,none,1,3,1,910,910,4,60.000,43,1,1
A14,cap60div5,424242,p194,EASY,true,none,7,4,1,610,610,35,60.000,329,7,7
A14,cap60div5,424242,p195,EASY,true,none,7,3,0,723,664,21,60.000,299,7,7
A14,cap60div5,424242,p196,HARD,true,mediterranean,1,3,0,315,315,3,60.000,16,1,1
A14,cap60div5,424242,p197,ROBUSTNESS,true,none,7,9,0,488,488,63,60.000,759,7,7
A14,cap60div5,424242,p198,EASY,true,none,1,3,1,741,500,8,60.000,41,1,1
A14,cap60div5,424242,p199,EASY,true,paleo,1,2,1,167,167,15,33.000,19,1,0
A14,cap60div5,424242,p200,EASY,true,none,1,3,0,910,910,3,60.000,60,1,1
A14,cap60div5,424242,p201,EASY,true,keto,7,3,3,53,53,210,10.000,18,7,6
A14,cap60div5,424242,p202,EASY,true,none,7,3,0,741,741,21,60.000,258,7,7
A14,cap60div5,424242,p203,HARD,true,paleo,7,3,1,116,116,140,23.000,93,7,6
A14,cap60div5,424242,p204,HARD,true,none,1,3,2,266,266,5,53.000,16,1,1
A14,cap60div5,424242,p205,EASY,true,kosher,1,2,0,459,459,2,60.000,17,1,1
A14,cap60div5,424242,p206,HARD,true,none,1,3,2,125,125,25,25.000,20,1,1
A14,cap60div5,424242,p207,EASY,true,none,1,3,3,657,493,6,60.000,35,1,1
A14,cap60div5,424242,p208,IMPOSSIBLE,false,vegan,1,2,1,20,20,15,5.000,1,1,0
A14,cap60div5,424242,p209,HARD,true,none,1,3,0,199,98,3,19.000,3,1,1
A14,cap60div5,424242,p210,EASY,true,paleo,1,3,1,167,167,4,33.000,6,1,1
A14,cap60div5,424242,p211,IMPOSSIBLE,false,vegan,7,2,2,20,17,140,5.000,4,7,0
A14,cap60div5,424242,p212,IMPOSSIBLE,false,vegetarian,1,3,1,72,35,4,7.000,0,1,1
A14,cap60div5,424242,p213,EASY,true,none,1,4,1,826,826,5,60.000,69,1,1
A14,cap60div5,424242,p214,EASY,true,vegetarian,1,3,3,370,171,6,34.000,4,1,1
A14,cap60div5,424242,p215,HARD,true,vegetarian,1,3,2,68,68,25,13.000,5,1,0
A14,cap60div5,424242,p216,HARD,true,none,1,5,0,336,164,10,32.000,21,1,1
A14,cap60div5,424242,p217,EASY,true,none,1,2,1,456,456,3,60.000,17,1,1
A14,cap60div5,424242,p218,EASY,true,vegan,1,3,2,98,94,25,18.000,9,1,1
A14,cap60div5,424242,p219,IMPOSSIBLE,false,vegan,1,5,1,48,18,30,5.000,2,1,0
A14,cap60div5,424242,p220,IMPOSSIBLE,false,vegan,1,3,3,20,20,30,5.000,1,1,0
A14,cap60div5,424242,p221,ROBUSTNESS,true,none,1,9,0,797,797,45,60.000,767,1,1
A14,cap60div5,424242,p222,IMPOSSIBLE,false,vegan,7,3,1,20,17,140,5.000,3,7,0
A14,cap60div5,424242,p223,EASY,true,kosher,1,3,0,657,657,3,60.000,32,1,1
A14,cap60div5,424242,p224,EASY,true,none,1,4,1,426,426,5,60.000,19,1,1
A14,cap60div5,424242,p225,EASY,true,kosher,1,3,3,658,658,6,60.000,16,1,1
A14,cap60div5,424242,p226,ROBUSTNESS,true,kosher,7,9,1,317,189,350,37.000,807,7,0
A14,cap60div5,424242,p227,IMPOSSIBLE,false,vegan,7,3,0,20,20,105,5.000,5,7,0
A14,cap60div5,424242,p228,ROBUSTNESS,true,keto,1,5,0,53,53,25,10.000,5,1,0
A14,cap60div5,424242,p229,EASY,true,vegan,7,5,1,89,89,210,17.000,101,7,2
A14,cap60div5,424242,p230,EASY,true,none,7,2,3,821,279,175,55.000,200,7,2
A14,cap60div5,424242,p231,EASY,true,none,1,3,3,564,564,30,60.000,165,1,0
A14,cap60div5,424242,p232,EASY,true,halal,7,3,1,758,758,28,60.000,276,7,7
A14,cap60div5,424242,p233,ROBUSTNESS,true,none,1,0,0,494,494,0,,1,0,0
A14,cap60div5,424242,p234,HARD,true,vegetarian,7,3,0,171,89,21,17.000,11,7,7
A14,cap60div5,424242,p235,EASY,true,vegan,1,2,0,169,169,4,33.000,9,1,1
A14,cap60div5,424242,p236,EASY,true,none,1,3,2,800,800,5,60.000,55,1,1
A14,cap60div5,424242,p237,EASY,true,none,7,5,3,853,853,280,60.000,3582,7,4
A14,cap60div5,424242,p238,EASY,true,vegan,1,3,3,98,98,30,19.000,8,1,0
A14,cap60div5,424242,p239,HARD,true,paleo,7,2,2,108,29,140,5.000,8,7,0
A14,cap60div5,424242,p240,EASY,true,none,1,5,1,910,910,6,60.000,114,1,1
A14,cap60div5,424242,p241,EASY,true,none,1,3,3,910,910,6,60.000,30,1,1
A14,cap60div5,424242,p242,HARD,true,mediterranean,1,4,2,270,270,6,54.000,11,1,1
A14,cap60div5,424242,p243,EASY,true,none,1,3,1,577,577,4,60.000,24,1,1
A14,cap60div5,424242,p244,EASY,true,halal,1,5,0,758,336,5,60.000,12,1,1
A14,cap60div5,424242,p245,HARD,true,none,7,4,3,168,162,245,32.000,333,7,5
A14,cap60div5,424242,p246,EASY,true,none,1,4,0,910,283,4,56.000,27,1,1
A14,cap60div5,424242,p247,EASY,true,none,1,3,3,853,774,6,60.000,56,1,1
A14,cap60div5,424242,p248,IMPOSSIBLE,false,vegan,1,3,3,12,12,30,5.000,0,1,0
A14,cap60div5,424242,p249,HARD,true,keto,7,2,1,28,28,105,5.000,5,7,6
