agent,label,seed,personaId,tier,satisfiable,dietStyle,horizonDays,mealsPerDay,snacksPerDay,poolAfterDiet,poolAfterPrep,slotCalls,meanBudget,solveMs,daysJudged,daysInBand
A14,flat5,8675309,p031,EASY,true,none,1,5,1,910,910,6,5.000,9,1,1
A14,flat5,8675309,p032,EASY,true,none,1,3,1,564,564,20,5.000,19,1,1
A14,flat5,8675309,p033,EASY,true,keto,1,4,3,53,50,21,5.000,3,1,1
A14,flat5,8675309,p034,HARD,true,kosher,7,2,2,205,205,140,5.000,34,7,4
A14,flat5,8675309,p035,EASY,true,mediterranean,1,3,2,532,532,5,5.000,4,1,1
A14,flat5,8675309,p036,EASY,true,none,7,3,2,453,365,175,5.000,101,7,4
A14,flat5,8675309,p037,HARD,true,none,1,2,1,316,316,3,5.000,2,1,1
A14,flat5,8675309,p038,EASY,true,none,1,3,1,426,426,4,5.000,3,1,1
A14,flat5,8675309,p039,HARD,true,none,1,3,2,323,123,20,5.000,5,1,1
A14,flat5,8675309,p040,HARD,true,none,1,4,2,234,234,30,5.000,12,1,1
A14,flat5,8675309,p041,HARD,true,halal,1,4,2,252,110,6,5.000,1,1,1
A14,flat5,8675309,p042,ROBUSTNESS,true,none,7,3,2,380,380,70,5.000,30,7,7
A14,flat5,8675309,p043,EASY,true,halal,1,4,0,489,273,4,5.000,4,1,1
A14,flat5,8675309,p044,EASY,true,none,1,2,0,564,564,6,5.000,9,1,1
A14,flat5,8675309,p045,IMPOSSIBLE,false,vegetarian,7,3,3,72,35,210,5.000,10,7,0
A14,flat5,8675309,p046,EASY,true,paleo,1,3,0,166,156,6,5.000,2,1,1
A14,flat5,8675309,p047,EASY,true,vegan,7,3,2,169,154,175,5.000,38,7,4
A14,flat5,8675309,p048,EASY,true,none,1,3,1,910,603,16,5.000,20,1,1
A14,flat5,8675309,p049,EASY,true,vegetarian,1,4,2,171,171,30,5.000,7,1,0
A14,flat5,8675309,p050,EASY,true,none,1,5,3,301,301,8,5.000,4,1,1
A14,flat5,8675309,p051,IMPOSSIBLE,false,vegan,7,3,0,20,20,105,5.000,5,7,0
A14,flat5,8675309,p052,EASY,true,mediterranean,7,3,1,298,158,84,5.000,23,7,7
A14,flat5,8675309,p053,EASY,true,none,1,3,2,564,564,25,5.000,27,1,0
A14,flat5,8675309,p054,EASY,true,vegan,7,5,1,169,169,210,5.000,61,7,3
A14,flat5,8675309,p055,EASY,true,none,7,2,1,642,601,105,5.000,113,7,6
A14,flat5,8675309,p056,EASY,true,mediterranean,1,4,1,512,512,5,5.000,4,1,1
A14,flat5,8675309,p057,HARD,true,none,1,4,0,171,171,4,5.000,2,1,1
A14,flat5,8675309,p058,ROBUSTNESS,true,vegetarian,1,2,0,286,286,10,5.000,5,1,0
A14,flat5,8675309,p059,IMPOSSIBLE,false,vegan,7,3,2,20,20,175,5.000,5,7,0
A14,flat5,8675309,p060,HARD,true,mediterranean,1,4,1,578,234,5,5.000,3,1,1
A14,flat5,8675309,p061,EASY,true,none,1,3,0,910,910,9,5.000,19,1,1
A14,flat5,8675309,p062,EASY,true,none,1,3,0,910,910,3,5.000,4,1,1
A14,flat5,8675309,p063,HARD,true,mediterranean,1,2,1,123,123,3,5.000,1,1,1
A14,flat5,8675309,p064,EASY,true,paleo,1,3,1,106,34,20,5.000,2,1,0
A14,flat5,8675309,p065,EASY,true,none,1,3,2,629,629,25,5.000,23,1,0
A14,flat5,8675309,p066,IMPOSSIBLE,false,kosher,1,3,1,189,98,4,5.000,1,1,1
A14,flat5,8675309,p067,EASY,true,keto,7,3,0,53,53,105,5.000,13,7,6
A14,flat5,8675309,p068,EASY,true,none,1,4,0,910,910,4,5.000,8,1,1
A14,flat5,8675309,p069,EASY,true,none,1,3,2,870,870,10,5.000,11,1,1
A14,flat5,8675309,p070,HARD,true,none,7,5,2,273,153,245,5.000,71,7,2
A14,flat5,8675309,p071,HARD,true,vegetarian,1,3,0,67,33,15,5.000,1,1,0
A14,flat5,8675309,p072,IMPOSSIBLE,false,none,7,4,1,245,117,175,5.000,48,7,6
A14,flat5,8675309,p073,IMPOSSIBLE,false,vegan,1,2,1,20,20,15,5.000,1,1,0
A14,flat5,8675309,p074,HARD,true,none,1,5,1,442,442,6,5.000,6,1,1
A14,flat5,8675309,p075,EASY,true,vegan,1,3,2,169,169,25,5.000,6,1,1
A14,flat5,8675309,p076,EASY,true,none,1,3,1,910,910,20,5.000,29,1,1
A14,flat5,8675309,p077,IMPOSSIBLE,false,vegan,1,4,3,20,20,35,5.000,1,1,0
A14,flat5,8675309,p078,EASY,true,vegetarian,1,5,2,217,217,35,5.000,11,1,1
A14,flat5,8675309,p079,HARD,true,keto,1,3,2,35,35,5,5.000,0,1,1
A14,flat5,8675309,p080,IMPOSSIBLE,false,none,1,2,1,214,113,3,5.000,1,1,1
A14,flat5,8675309,p081,HARD,true,none,1,3,1,218,218,4,5.000,2,1,1
A14,flat5,8675309,p082,ROBUSTNESS,true,vegetarian,1,3,1,401,149,4,5.000,1,1,1
A14,flat5,8675309,p083,IMPOSSIBLE,false,keto,1,3,0,22,5,3,5.000,0,1,1
A14,flat5,8675309,p084,HARD,true,none,1,3,0,158,67,6,5.000,1,1,1
A14,flat5,8675309,p085,ROBUSTNESS,true,none,1,2,0,265,251,4,5.000,2,1,1
A14,flat5,8675309,p086,HARD,true,vegetarian,7,5,1,124,67,210,5.000,25,7,0
A14,flat5,8675309,p087,HARD,true,none,1,3,0,255,164,3,5.000,1,1,1
A14,flat5,8675309,p088,IMPOSSIBLE,false,paleo,1,3,0,24,5,15,5.000,1,1,0
A14,flat5,8675309,p089,EASY,true,keto,7,4,1,53,53,175,5.000,18,7,3
A14,flat5,8675309,p090,EASY,true,none,1,2,0,723,250,4,5.000,3,1,1
A14,flat5,8675309,p091,EASY,true,halal,1,3,3,715,715,6,5.000,4,1,1
A14,flat5,8675309,p092,EASY,true,none,1,3,1,749,508,8,5.000,8,1,1
A14,flat5,8675309,p093,ROBUSTNESS,true,none,7,3,2,259,259,175,5.000,68,7,2
A14,flat5,8675309,p094,EASY,true,none,1,2,2,657,657,4,5.000,4,1,1
A14,flat5,8675309,p095,EASY,true,paleo,1,3,1,166,122,20,5.000,4,1,0
A14,flat5,8675309,p096,ROBUSTNESS,true,none,1,9,1,910,910,50,5.000,96,1,0
A14,flat5,8675309,p097,EASY,true,none,1,3,1,272,272,4,5.000,2,1,1
A14,flat5,8675309,p098,EASY,true,vegetarian,1,3,0,174,90,15,5.000,3,1,0
A14,flat5,8675309,p099,EASY,true,none,1,3,2,910,910,10,5.000,11,1,1
A14,flat5,8675309,p100,IMPOSSIBLE,false,mediterranean,1,3,3,212,105,30,5.000,4,1,1
A14,flat5,8675309,p101,ROBUSTNESS,true,none,1,3,1,910,910,4,5.000,6,1,1
A14,flat5,8675309,p102,EASY,true,mediterranean,1,3,1,814,324,4,5.000,2,1,1
A14,flat5,8675309,p103,IMPOSSIBLE,false,keto,1,4,1,19,5,5,5.000,0,1,1
A14,flat5,8675309,p104,EASY,true,keto,7,3,1,36,36,140,5.000,8,7,2
A14,flat5,8675309,p105,EASY,true,kosher,1,3,1,459,241,20,5.000,9,1,0
A14,flat5,8675309,p106,HARD,true,none,1,3,1,408,390,4,5.000,3,1,1
A14,flat5,8675309,p107,EASY,true,none,1,3,0,826,826,3,5.000,6,1,1
A14,flat5,8675309,p108,IMPOSSIBLE,false,vegan,1,3,1,20,20,20,5.000,1,1,0
A14,flat5,8675309,p109,IMPOSSIBLE,false,none,7,3,0,199,102,105,5.000,26,7,6
A14,flat5,8675309,p110,EASY,true,none,1,2,0,871,871,10,5.000,20,1,0
A14,flat5,8675309,p111,EASY,true,carnivore,1,2,0,1,1,10,5.000,0,1,0
A14,flat5,8675309,p112,EASY,true,vegetarian,7,3,1,217,217,140,5.000,43,7,3
A14,flat5,8675309,p113,HARD,true,none,1,4,1,306,139,25,5.000,8,1,1
A14,flat5,8675309,p114,EASY,true,keto,1,4,0,53,53,12,5.000,1,1,1
A14,flat5,8675309,p115,EASY,true,keto,7,3,1,28,4,140,5.000,2,2,2
A14,flat5,8675309,p116,EASY,true,none,1,3,2,752,288,10,5.000,4,1,1
A14,flat5,8675309,p117,HARD,true,none,7,4,1,378,378,175,5.000,129,7,4
A14,flat5,8675309,p118,HARD,true,kosher,7,3,1,259,141,28,5.000,7,7,7
A14,flat5,8675309,p119,EASY,true,none,1,2,1,830,830,15,5.000,21,1,0
A14,flat5,8675309,p120,EASY,true,vegetarian,1,5,1,85,85,18,5.000,2,1,1
A14,flat5,8675309,p121,EASY,true,mediterranean,1,4,1,814,736,10,5.000,18,1,1
A14,flat5,8675309,p122,EASY,true,mediterranean,7,3,2,814,814,70,5.000,73,7,7
A14,flat5,8675309,p123,EASY,true,none,1,3,1,687,687,4,5.000,5,1,1
A14,flat5,8675309,p124,EASY,true,none,7,4,1,910,910,35,5.000,55,7,7
A14,flat5,8675309,p125,ROBUSTNESS,true,none,1,9,2,296,296,55,5.000,36,1,0
A14,flat5,8675309,p126,HARD,true,none,1,3,2,532,532,5,5.000,3,1,1
A14,flat5,8675309,p127,HARD,true,vegetarian,1,3,1,304,110,20,5.000,3,1,0
A14,flat5,8675309,p128,EASY,true,mediterranean,7,2,2,774,323,140,5.000,51,7,5
A14,flat5,8675309,p129,EASY,true,none,7,4,1,360,288,35,5.000,19,7,7
A14,flat5,8675309,p130,IMPOSSIBLE,false,vegan,7,4,2,20,20,210,5.000,5,7,0
A14,flat5,8675309,p131,EASY,true,none,1,4,2,910,910,6,5.000,9,1,1
A14,flat5,8675309,p132,EASY,true,none,1,3,2,642,642,25,5.000,24,1,1
A14,flat5,8675309,p133,IMPOSSIBLE,false,vegan,1,3,2,20,20,25,5.000,1,1,0
A14,flat5,8675309,p134,EASY,true,none,1,3,2,728,728,5,5.000,6,1,1
A14,flat5,8675309,p135,EASY,true,vegetarian,7,5,1,327,117,42,5.000,7,7,7
A14,flat5,8675309,p136,EASY,true,none,7,3,2,741,741,70,5.000,72,7,7
A14,flat5,8675309,p137,EASY,true,none,1,4,2,910,910,12,5.000,16,1,1
A14,flat5,8675309,p138,HARD,true,none,7,3,0,285,285,105,5.000,70,7,7
A14,flat5,8675309,p139,HARD,true,vegan,1,4,1,89,89,20,5.000,3,1,1
A14,flat5,8675309,p140,EASY,true,mediterranean,7,3,0,814,814,105,5.000,141,7,3
A14,flat5,8675309,p141,EASY,true,vegetarian,1,3,2,401,401,25,5.000,10,1,0
A14,flat5,8675309,p142,EASY,true,none,1,2,0,401,401,2,5.000,2,1,1
A14,flat5,8675309,p143,EASY,true,vegetarian,7,4,1,327,84,35,5.000,5,7,7
A14,flat5,8675309,p144,EASY,true,kosher,1,3,2,680,317,10,5.000,5,1,1
A14,flat5,8675309,p145,HARD,true,vegan,1,3,1,46,44,20,5.000,3,1,0
A14,flat5,8675309,p146,HARD,true,none,1,5,3,306,116,40,5.000,8,1,1
A14,flat5,8675309,p147,EASY,true,none,7,3,1,605,605,140,5.000,121,7,6
A14,flat5,8675309,p148,EASY,true,none,1,5,0,426,160,5,5.000,3,1,1
A14,flat5,8675309,p149,HARD,true,keto,1,2,1,37,5,3,5.000,0,1,1
A14,flat5,8675309,p150,EASY,true,mediterranean,1,3,2,814,814,10,5.000,8,1,1
A14,flat5,8675309,p151,EASY,true,none,1,5,0,728,534,5,5.000,7,1,1
A14,flat5,8675309,p152,EASY,true,keto,1,3,1,53,33,4,5.000,0,1,1
A14,flat5,8675309,p153,EASY,true,mediterranean,1,2,0,368,368,10,5.000,7,1,0
A14,flat5,8675309,p154,HARD,true,none,1,5,2,246,165,7,5.000,2,1,1
A14,flat5,8675309,p155,IMPOSSIBLE,false,vegan,1,5,1,20,20,30,5.000,2,1,0
A14,flat5,8675309,p156,EASY,true,paleo,1,5,3,164,164,40,5.000,7,1,0
A14,flat5,8675309,p157,EASY,true,vegetarian,1,3,0,327,84,3,5.000,0,1,1
A14,flat5,8675309,p158,EASY,true,kosher,1,5,1,612,450,30,5.000,18,1,1
A14,flat5,8675309,p159,HARD,true,none,1,3,3,171,111,30,5.000,6,1,0
A14,flat5,8675309,p160,IMPOSSIBLE,false,none,1,3,1,165,72,4,5.000,1,1,1
A14,flat5,8675309,p161,EASY,true,keto,1,3,1,46,46,4,5.000,1,1,1
A14,flat5,8675309,p162,EASY,true,none,1,4,1,910,283,5,5.000,2,1,1
A14,flat5,8675309,p163,HARD,true,vegetarian,7,3,2,327,327,175,5.000,45,7,2
A14,flat5,8675309,p164,HARD,true,none,1,3,1,366,236,4,5.000,2,1,1
A14,flat5,8675309,p165,EASY,true,none,1,3,2,642,642,25,5.000,25,1,1
A14,flat5,8675309,p166,HARD,true,paleo,1,3,2,28,28,25,5.000,1,1,0
A14,flat5,8675309,p167,EASY,true,none,1,5,1,247,247,12,5.000,6,1,1
A14,flat5,8675309,p168,EASY,true,paleo,1,4,1,148,148,25,5.000,5,1,1
A14,flat5,8675309,p169,HARD,true,none,7,4,2,143,143,42,5.000,9,7,7
A14,flat5,8675309,p170,HARD,true,none,1,4,2,95,95,6,5.000,2,1,1
A14,flat5,8675309,p171,ROBUSTNESS,true,none,1,9,2,413,413,55,5.000,39,1,0
A14,flat5,8675309,p172,HARD,true,vegetarian,1,3,2,196,137,25,5.000,5,1,0
A14,flat5,8675309,p173,EASY,true,vegan,7,3,1,169,169,140,5.000,39,7,3
A14,flat5,8675309,p174,HARD,true,none,7,3,1,118,118,84,5.000,16,7,7
A14,flat5,8675309,p175,IMPOSSIBLE,false,vegan,1,5,0,20,20,25,5.000,1,1,0
A14,flat5,8675309,p176,EASY,true,none,1,5,1,910,603,12,5.000,14,1,1
A14,flat5,8675309,p177,EASY,true,none,1,3,2,494,494,5,5.000,4,1,1
A14,flat5,8675309,p178,EASY,true,mediterranean,1,4,3,296,296,35,5.000,10,1,1
A14,flat5,8675309,p179,EASY,true,none,1,3,1,642,642,4,5.000,5,1,1
A14,flat5,8675309,p180,EASY,true,none,1,5,1,336,336,6,5.000,5,1,1
A14,flat5,8675309,p181,HARD,true,none,7,4,1,335,322,175,5.000,117,7,3
A14,flat5,8675309,p182,EASY,true,none,7,2,1,910,910,105,5.000,140,7,6
A14,flat5,8675309,p183,EASY,true,mediterranean,7,3,2,241,241,175,5.000,51,7,3
A14,flat5,8675309,p184,IMPOSSIBLE,false,vegan,1,3,2,20,10,25,5.000,1,1,0
A14,flat5,8675309,p185,EASY,true,none,1,3,2,642,642,25,5.000,25,1,1
A14,flat5,8675309,p186,EASY,true,none,1,5,0,910,910,10,5.000,21,1,1
A14,flat5,8675309,p187,HARD,true,vegetarian,1,2,2,196,140,20,5.000,3,1,0
A14,flat5,8675309,p188,HARD,true,none,1,3,0,270,143,3,5.000,1,1,1
A14,flat5,8675309,p189,EASY,true,none,7,5,1,392,392,210,5.000,155,7,1
A14,flat5,8675309,p190,EASY,true,mediterranean,1,3,3,712,712,30,5.000,24,1,1
A14,flat5,8675309,p191,HARD,true,none,7,4,0,638,638,140,5.000,170,7,6
A14,flat5,8675309,p192,EASY,true,halal,1,3,2,348,204,25,5.000,7,1,1
A14,flat5,8675309,p193,EASY,true,none,1,3,1,910,910,16,5.000,21,1,1
A14,flat5,8675309,p194,EASY,true,none,7,4,1,610,610,35,5.000,41,7,7
A14,flat5,8675309,p195,EASY,true,none,7,3,0,723,664,21,5.000,30,7,7
A14,flat5,8675309,p196,HARD,true,mediterranean,1,3,0,315,315,3,5.000,2,1,1
A14,flat5,8675309,p197,ROBUSTNESS,true,none,7,9,0,488,488,63,5.000,72,7,7
A14,flat5,8675309,p198,EASY,true,none,1,3,1,741,500,20,5.000,16,1,0
A14,flat5,8675309,p199,EASY,true,paleo,1,2,1,167,167,15,5.000,4,1,0
A14,flat5,8675309,p200,EASY,true,none,1,3,0,910,910,6,5.000,15,1,1
A14,flat5,8675309,p201,EASY,true,keto,7,3,3,53,53,210,5.000,10,7,6
A14,flat5,8675309,p202,EASY,true,none,7,3,0,741,741,84,5.000,125,7,7
A14,flat5,8675309,p203,HARD,true,paleo,7,3,1,116,116,140,5.000,23,7,4
A14,flat5,8675309,p204,HARD,true,none,1,3,2,266,266,15,5.000,5,1,1
A14,flat5,8675309,p205,EASY,true,kosher,1,2,0,459,459,6,5.000,7,1,1
A14,flat5,8675309,p206,HARD,true,none,1,3,2,125,125,25,5.000,5,1,1
A14,flat5,8675309,p207,EASY,true,none,1,3,3,657,493,6,5.000,4,1,1
A14,flat5,8675309,p208,IMPOSSIBLE,false,vegan,1,2,1,20,20,15,5.000,1,1,0
A14,flat5,8675309,p209,HARD,true,none,1,3,0,199,98,3,5.000,1,1,1
A14,flat5,8675309,p210,EASY,true,paleo,1,3,1,167,167,16,5.000,4,1,1
A14,flat5,8675309,p211,IMPOSSIBLE,false,vegan,7,2,2,20,17,140,5.000,3,7,0
A14,flat5,8675309,p212,IMPOSSIBLE,false,vegetarian,1,3,1,72,35,4,5.000,0,1,1
A14,flat5,8675309,p213,EASY,true,none,1,4,1,826,826,5,5.000,6,1,1
A14,flat5,8675309,p214,EASY,true,vegetarian,1,3,3,370,171,18,5.000,4,1,1
A14,flat5,8675309,p215,HARD,true,vegetarian,1,3,2,68,68,25,5.000,3,1,0
A14,flat5,8675309,p216,HARD,true,none,1,5,0,336,164,5,5.000,3,1,1
A14,flat5,8675309,p217,EASY,true,none,1,2,1,456,456,6,5.000,4,1,1
A14,flat5,8675309,p218,EASY,true,vegan,1,3,2,98,94,25,5.000,3,1,1
A14,flat5,8675309,p219,IMPOSSIBLE,false,vegan,1,5,1,48,18,30,5.000,1,1,0
A14,flat5,8675309,p220,IMPOSSIBLE,false,vegan,1,3,3,20,20,30,5.000,1,1,0
A14,flat5,8675309,p221,ROBUSTNESS,true,none,1,9,0,797,797,45,5.000,76,1,0
A14,flat5,8675309,p222,IMPOSSIBLE,false,vegan,7,3,1,20,17,140,5.000,3,7,0
A14,flat5,8675309,p223,EASY,true,kosher,1,3,0,657,657,15,5.000,13,1,1
A14,flat5,8675309,p224,EASY,true,none,1,4,1,426,426,20,5.000,12,1,1
A14,flat5,8675309,p225,EASY,true,kosher,1,3,3,658,658,6,5.000,3,1,1
A14,flat5,8675309,p226,ROBUSTNESS,true,kosher,7,9,1,317,189,350,5.000,121,7,0
A14,flat5,8675309,p227,IMPOSSIBLE,false,vegan,7,3,0,20,20,105,5.000,3,7,0
A14,flat5,8675309,p228,ROBUSTNESS,true,keto,1,5,0,53,53,25,5.000,3,1,0
A14,flat5,8675309,p229,EASY,true,vegan,7,5,1,89,89,210,5.000,32,7,1
A14,flat5,8675309,p230,EASY,true,none,7,2,3,821,279,175,5.000,51,7,2
A14,flat5,8675309,p231,EASY,true,none,1,3,3,564,564,30,5.000,24,1,0
A14,flat5,8675309,p232,EASY,true,halal,7,3,1,758,758,140,5.000,127,7,2
A14,flat5,8675309,p233,ROBUSTNESS,true,none,1,0,0,494,494,0,,1,0,0
A14,flat5,8675309,p234,HARD,true,vegetarian,7,3,0,171,89,84,5.000,15,7,7
A14,flat5,8675309,p235,EASY,true,vegan,1,2,0,169,169,10,5.000,3,1,1
A14,flat5,8675309,p236,EASY,true,none,1,3,2,800,800,25,5.000,26,1,1
A14,flat5,8675309,p237,EASY,true,none,7,5,3,853,853,280,5.000,353,7,3
A14,flat5,8675309,p238,EASY,true,vegan,1,3,3,98,98,30,5.000,4,1,0
A14,flat5,8675309,p239,HARD,true,paleo,7,2,2,108,29,140,5.000,8,7,1
A14,flat5,8675309,p240,EASY,true,none,1,5,1,910,910,30,5.000,46,1,1
A14,flat5,8675309,p241,EASY,true,none,1,3,3,910,910,30,5.000,28,1,0
A14,flat5,8675309,p242,HARD,true,mediterranean,1,4,2,270,270,6,5.000,2,1,1
A14,flat5,8675309,p243,EASY,true,none,1,3,1,577,577,8,5.000,9,1,1
A14,flat5,8675309,p244,EASY,true,halal,1,5,0,758,336,5,5.000,3,1,1
A14,flat5,8675309,p245,HARD,true,none,7,4,3,168,162,245,5.000,56,7,4
A14,flat5,8675309,p246,EASY,true,none,1,4,0,910,283,4,5.000,3,1,1
A14,flat5,8675309,p247,EASY,true,none,1,3,3,853,774,30,5.000,27,1,1
A14,flat5,8675309,p248,IMPOSSIBLE,false,vegan,1,3,3,12,12,30,5.000,1,1,0
A14,flat5,8675309,p249,HARD,true,keto,7,2,1,28,28,21,5.000,1,7,7
